attackerField,serverField,protocol,startDate,endDate
1545,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:11.200692,2025-02-13 16:43:11.644212
1546,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:11.505637,2025-02-13 16:43:11.548279
1547,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:11.507619,2025-02-13 16:43:11.552343
1548,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:11.800465,2025-02-13 16:43:12.244325
1549,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:12.006501,2025-02-13 16:43:12.506492
1550,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:12.007822,2025-02-13 16:43:12.507758
1551,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:12.401056,2025-02-13 16:43:12.844303
1552,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:12.506557,2025-02-13 16:43:12.548270
1553,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:12.548263,2025-02-13 16:43:13.019706
1554,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:13.003516,2025-02-13 16:43:13.448261
1555,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:13.013595,2025-02-13 16:43:13.509790
1556,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:13.060258,2025-02-13 16:43:13.552376
1557,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:13.552383,2025-02-13 16:43:14.052234
1558,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:13.604329,2025-02-13 16:43:14.052235
1559,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:14.012011,2025-02-13 16:43:14.509290
1560,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:14.200808,2025-02-13 16:43:14.644343
1561,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:14.505488,2025-02-13 16:43:14.552258
1562,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:14.556207,2025-02-13 16:43:15.052341
1563,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:14.800464,2025-02-13 16:43:15.244400
1564,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:15.006975,2025-02-13 16:43:15.506863
1565,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:15.403320,2025-02-13 16:43:15.844485
1566,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:15.507228,2025-02-13 16:43:16.007227
1567,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:15.507823,2025-02-13 16:43:16.007756
1568,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:16.000543,2025-02-13 16:43:16.448365
1569,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:16.007893,2025-02-13 16:43:16.056196
1570,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:16.048338,2025-02-13 16:43:16.511167
1571,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:16.511304,2025-02-13 16:43:17.010901
1572,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:16.552611,2025-02-13 16:43:17.052254
1573,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:16.600465,2025-02-13 16:43:17.056343
1574,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:17.011368,2025-02-13 16:43:17.508749
1575,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:17.200389,2025-02-13 16:43:17.668548
1576,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:17.504750,2025-02-13 16:43:17.552335
1577,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:17.552438,2025-02-13 16:43:18.052268
1578,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:17.800330,2025-02-13 16:43:18.256278
1579,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:18.007070,2025-02-13 16:43:18.507032
1580,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:18.400945,2025-02-13 16:43:18.848462
1581,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:18.507313,2025-02-13 16:43:18.548450
1582,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:18.507774,2025-02-13 16:43:18.552422
1583,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:19.001116,2025-02-13 16:43:19.444198
1584,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:19.010592,2025-02-13 16:43:19.507268
1585,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:19.013626,2025-02-13 16:43:19.509149
1586,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:19.223616,2025-02-13 16:43:19.268396
1587,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:19.548331,2025-02-13 16:43:20.009563
1588,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:19.556215,2025-02-13 16:43:20.052286
1589,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:19.604473,2025-02-13 16:43:20.044265
1590,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:20.052292,2025-02-13 16:43:20.548295
1591,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:20.200722,2025-02-13 16:43:20.644265
1592,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:20.507333,2025-02-13 16:43:20.552236
1593,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:20.800585,2025-02-13 16:43:21.252245
1594,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:21.006202,2025-02-13 16:43:21.506126
1595,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:21.008992,2025-02-13 16:43:21.508970
1596,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:21.400382,2025-02-13 16:43:21.844320
1597,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:21.506446,2025-02-13 16:43:22.006406
1598,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:21.509164,2025-02-13 16:43:22.008874
1599,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:22.000328,2025-02-13 16:43:22.444293
1600,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:22.006602,2025-02-13 16:43:22.506572
1601,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:22.009270,2025-02-13 16:43:22.508247
1602,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:22.506659,2025-02-13 16:43:23.006641
1603,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:22.556666,2025-02-13 16:43:23.056249
1604,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:22.600459,2025-02-13 16:43:23.044318
1605,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:23.006707,2025-02-13 16:43:23.506493
1606,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:23.200219,2025-02-13 16:43:23.664390
1607,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:23.506897,2025-02-13 16:43:24.006866
1608,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:23.507351,2025-02-13 16:43:23.552301
1609,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:23.802583,2025-02-13 16:43:24.253027
1610,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:24.007093,2025-02-13 16:43:24.506816
1611,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:24.010135,2025-02-13 16:43:24.508956
1612,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:24.400798,2025-02-13 16:43:24.844251
1613,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:24.552258,2025-02-13 16:43:25.052218
1614,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:24.552302,2025-02-13 16:43:25.052260
1615,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:25.000329,2025-02-13 16:43:25.444385
1616,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:25.504990,2025-02-13 16:43:25.548364
1617,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:25.507632,2025-02-13 16:43:25.552240
1618,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:25.600594,2025-02-13 16:43:26.044340
1619,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:26.006300,2025-02-13 16:43:26.506193
1620,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:26.007861,2025-02-13 16:43:26.507809
1621,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:26.200492,2025-02-13 16:43:26.644249
1622,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:26.506331,2025-02-13 16:43:27.006109
1623,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:26.507900,2025-02-13 16:43:26.552416
1624,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:26.799970,2025-02-13 16:43:27.244270
1625,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:27.006483,2025-02-13 16:43:27.506294
1626,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:27.009672,2025-02-13 16:43:27.509665
1627,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:27.224860,2025-02-13 16:43:27.269012
1628,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:27.400459,2025-02-13 16:43:27.844242
1629,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:27.506497,2025-02-13 16:43:27.548208
1630,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:27.552269,2025-02-13 16:43:28.011527
1631,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:28.002770,2025-02-13 16:43:28.444305
1632,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:28.006975,2025-02-13 16:43:28.506734
1633,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:28.052301,2025-02-13 16:43:28.508513
1634,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:28.507057,2025-02-13 16:43:29.006943
1635,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:28.552317,2025-02-13 16:43:29.052285
1636,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:28.600118,2025-02-13 16:43:29.044362
1637,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:29.007082,2025-02-13 16:43:29.507003
1638,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:29.200156,2025-02-13 16:43:29.645197
1639,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:29.507122,2025-02-13 16:43:30.007011
1640,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:29.508277,2025-02-13 16:43:29.552216
1641,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:29.800710,2025-02-13 16:43:30.244275
1642,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:30.007155,2025-02-13 16:43:30.506993
1643,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:30.008721,2025-02-13 16:43:30.052323
1644,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:30.400001,2025-02-13 16:43:30.844439
1645,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:30.507226,2025-02-13 16:43:31.007050
1646,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:30.508979,2025-02-13 16:43:30.552307
1647,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:31.000556,2025-02-13 16:43:31.456358
1648,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:31.007232,2025-02-13 16:43:31.052349
1649,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:31.009483,2025-02-13 16:43:31.052343
1650,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:31.225821,2025-02-13 16:43:31.268245
1651,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:31.510946,2025-02-13 16:43:32.009653
1652,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:31.513636,2025-02-13 16:43:32.011505
1653,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:31.600944,2025-02-13 16:43:32.060491
1654,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:32.052349,2025-02-13 16:43:32.552338
1655,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:32.056256,2025-02-13 16:43:32.552293
1656,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:32.207979,2025-02-13 16:43:32.652393
1657,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:32.804462,2025-02-13 16:43:33.252323
1658,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:33.010928,2025-02-13 16:43:33.510158
1659,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:33.012268,2025-02-13 16:43:33.511697
1660,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:33.402163,2025-02-13 16:43:33.860253
1661,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:33.552242,2025-02-13 16:43:34.014883
1662,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:33.552280,2025-02-13 16:43:34.012869
1663,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:34.000269,2025-02-13 16:43:34.444336
1664,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:34.056220,2025-02-13 16:43:34.552208
1665,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:34.056228,2025-02-13 16:43:34.552208
1666,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:34.604399,2025-02-13 16:43:35.056298
1667,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:35.009036,2025-02-13 16:43:35.508944
1668,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:35.012693,2025-02-13 16:43:35.512442
1669,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:35.200601,2025-02-13 16:43:35.648332
1670,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:35.509099,2025-02-13 16:43:36.009072
1671,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:35.556217,2025-02-13 16:43:36.052214
1672,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:35.801340,2025-02-13 16:43:36.252221
1673,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:36.009249,2025-02-13 16:43:36.509245
1674,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:36.227234,2025-02-13 16:43:36.269311
1675,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:36.400660,2025-02-13 16:43:36.844278
1676,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:36.509426,2025-02-13 16:43:37.009308
1677,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:36.510875,2025-02-13 16:43:37.010801
1678,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:37.000437,2025-02-13 16:43:37.444220
1679,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:37.009516,2025-02-13 16:43:37.507229
1680,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:37.010928,2025-02-13 16:43:37.509048
1681,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:37.548354,2025-02-13 16:43:38.048323
1682,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:37.552336,2025-02-13 16:43:38.048317
1683,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:37.600253,2025-02-13 16:43:38.044281
1684,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:38.203296,2025-02-13 16:43:38.644294
1685,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:38.505017,2025-02-13 16:43:39.004712
1686,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:38.507806,2025-02-13 16:43:39.007733
1687,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:38.800937,2025-02-13 16:43:39.248258
1688,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:39.005042,2025-02-13 16:43:39.505003
1689,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:39.007816,2025-02-13 16:43:39.507735
1690,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:39.400706,2025-02-13 16:43:39.844422
1691,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:39.505211,2025-02-13 16:43:39.548340
1692,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:39.507847,2025-02-13 16:43:39.552405
1693,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:40.000348,2025-02-13 16:43:40.444247
1694,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:40.008990,2025-02-13 16:43:40.507824
1695,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:40.011706,2025-02-13 16:43:40.509467
1696,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:40.548473,2025-02-13 16:43:41.008783
1697,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:40.552237,2025-02-13 16:43:41.052224
1698,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:40.600764,2025-02-13 16:43:41.044291
1699,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:41.052280,2025-02-13 16:43:41.509074
1700,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:41.200065,2025-02-13 16:43:41.644293
1701,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:41.509390,2025-02-13 16:43:42.009350
1702,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:41.552344,2025-02-13 16:43:42.052241
1703,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:41.800455,2025-02-13 16:43:42.252230
1704,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:42.009556,2025-02-13 16:43:42.508513
1705,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:42.400936,2025-02-13 16:43:42.844350
1706,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:42.504300,2025-02-13 16:43:42.548277
1707,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:42.552213,2025-02-13 16:43:43.009172
1708,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:43.000300,2025-02-13 16:43:43.444232
1709,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:43.004492,2025-02-13 16:43:43.048282
1710,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:43.052332,2025-02-13 16:43:43.552304
1711,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:43.228329,2025-02-13 16:43:43.272226
1712,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:43.507493,2025-02-13 16:43:44.007410
1713,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:43.600814,2025-02-13 16:43:44.048251
1714,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.007569,2025-02-13 16:43:44.507454
1715,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.009660,2025-02-13 16:43:44.509529
1716,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:44.200285,2025-02-13 16:43:44.644291
1717,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.507608,2025-02-13 16:43:45.007373
1718,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:44.552282,2025-02-13 16:43:45.052224
1719,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:44.802503,2025-02-13 16:43:45.256295
1720,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:45.007614,2025-02-13 16:43:45.507538
1721,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:45.229989,2025-02-13 16:43:45.272345
1722,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:45.400787,2025-02-13 16:43:45.844250
1723,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:45.507657,2025-02-13 16:43:46.007565
1724,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:45.508263,2025-02-13 16:43:46.008129
1725,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:46.002616,2025-02-13 16:43:46.444372
1726,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.007695,2025-02-13 16:43:46.507644
1727,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.008377,2025-02-13 16:43:46.508358
1728,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.508583,2025-02-13 16:43:47.008445
1729,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:46.548243,2025-02-13 16:43:47.008283
1730,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:46.600263,2025-02-13 16:43:47.044440
1731,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:47.008631,2025-02-13 16:43:47.508590
1732,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:47.056174,2025-02-13 16:43:47.552272
1733,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:47.200691,2025-02-13 16:43:47.644309
1734,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:47.508758,2025-02-13 16:43:47.552267
1735,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:47.800707,2025-02-13 16:43:48.249256
1736,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:48.007077,2025-02-13 16:43:48.506816
1737,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:48.012438,2025-02-13 16:43:48.507874
1738,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:48.402403,2025-02-13 16:43:48.856370
1739,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:48.548243,2025-02-13 16:43:49.008884
1740,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:48.548286,2025-02-13 16:43:49.012338
1741,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:49.001226,2025-02-13 16:43:49.448346
1742,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:49.052294,2025-02-13 16:43:49.508983
1743,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:49.056369,2025-02-13 16:43:49.552303
1744,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-13 16:43:49.250060,2025-02-13 16:43:49.252298
1745,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:49.552328,2025-02-13 16:43:50.052294
1746,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:49.600917,2025-02-13 16:43:50.044195
1747,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:50.010635,2025-02-13 16:43:50.508943
1748,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:50.200316,2025-02-13 16:43:50.644338
1749,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:50.504572,2025-02-13 16:43:50.548432
1750,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:50.552264,2025-02-13 16:43:51.008654
1751,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:50.800258,2025-02-13 16:43:51.264479
1752,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:51.005106,2025-02-13 16:43:51.048310
1753,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:51.056440,2025-02-13 16:43:51.556243
1754,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:51.400819,2025-02-13 16:43:51.848231
1755,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:51.510328,2025-02-13 16:43:52.007749
1756,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:52.000360,2025-02-13 16:43:52.444365
1757,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:52.007914,2025-02-13 16:43:52.507891
1758,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:52.052244,2025-02-13 16:43:52.507543
1759,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:52.508071,2025-02-13 16:43:52.552339
1760,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:52.552290,2025-02-13 16:43:53.052246
1761,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:52.600696,2025-02-13 16:43:53.052241
1762,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:53.008915,2025-02-13 16:43:53.508298
1763,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:53.200606,2025-02-13 16:43:53.644291
1764,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:53.504339,2025-02-13 16:43:53.552289
1765,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:53.552342,2025-02-13 16:43:54.011409
1766,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:53.800713,2025-02-13 16:43:54.252244
1767,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:54.006486,2025-02-13 16:43:54.506422
1768,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:54.056205,2025-02-13 16:43:54.552191
1769,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:54.400669,2025-02-13 16:43:54.844513
1770,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:54.506647,2025-02-13 16:43:55.006614
1771,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:55.000893,2025-02-13 16:43:55.444258
1772,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:55.006822,2025-02-13 16:43:55.052350
1773,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:55.008769,2025-02-13 16:43:55.052258
1774,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:43:55.510729,2025-02-13 16:43:55.556313
1775,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:43:55.514060,2025-02-13 16:43:55.556327
1776,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:43:55.601602,2025-02-13 16:43:56.060325
